gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chrom,start,end,up_down
SNORD22,600.011771347687,0.561361069879966,0.111017139478737,5.05652615907549,4.26962327824211e-07,3.02228056484831e-06,chr11,62852910,62853035,up
FAM72B,804.64392921519,0.292705214542696,0.094691215858256,3.09115488580112,0.0019937960313377,0.0075338906037482,chr1,121168741,121168743,up
BTN3A1,3338.81449070261,0.23034787384652,0.0476434773716789,4.83482496564047,1.33262840503658e-06,8.82024583834612e-06,chr6,26412743,26412745,up
EMD,1303.89611702141,-0.188973096797702,0.0744565609728052,-2.53803149552829,0.011147795146559,0.0342385582166335,chrX,154381195,154381197,down
IGSF5,82.6689246044834,-0.770546481198765,0.317395390491562,-2.42771793253012,0.0151941551502213,0.0447865537682488,chr21,39801355,39801357,down
TMEM54,4336.86926431884,-0.246149240629279,0.0406361133421221,-6.05740117311191,1.3833827870193e-09,1.28502905251906e-08,chr1,32894805,32894807,down
CELSR2,7671.33302662087,-0.240928531488832,0.0296927378886676,-8.11405577997523,4.89576497925906e-16,7.608204260389931e-15,chr1,109274047,109274049,down
RHOV,2442.46611176157,0.225047531863871,0.0539388416416529,4.17227224416483,3.01576994084294e-05,0.000162822327911,chr15,40873058,40873060,up
ZFP62,18570.1206201621,0.176606847879648,0.0184807066745684,9.55628218063108,1.22062962462689e-21,2.6535500640250103e-20,chr5,180848792,180848794,up
ZNF221,2509.69492126328,0.131900109373473,0.0544578492753691,2.42205873218594,0.0154328560556679,0.0453529274773181,chr19,43967354,43967356,up
SET,140516.067449257,0.205317836558467,0.0081957847056761,25.0516386083532,1.67552516461079e-138,3.0367919466033e-136,chr9,128694662,128694664,up
ZNF763,1378.2281825309,0.243114417301783,0.0765260148611244,3.17688589616191,0.0014886559320383,0.0057893413205294,chr19,11979107,11979109,up
JUND,3104.07299797827,-0.333110044162076,0.0556444277760829,-5.9864043440708,2.1453065952520503e-09,1.95206619382334e-08,chr19,18280441,18280443,down
CBLL1,12872.5017064952,-0.126487819179453,0.0214959464554207,-5.88426378162828,3.998297290921431e-09,3.53697275105519e-08,chr7,107758143,107761667,down
TMEM50B,16711.5333509963,0.162181421006462,0.0182438178317327,8.88966457033841,6.129366011606351e-19,1.14143880553056e-17,chr21_GL383581v2_alt,83967,84138,up
TIMM44,10512.8209807143,0.205806985734487,0.023869011205636,8.62235071077814,6.55934490780787e-18,1.15918944532881e-16,chr19,7927187,7927189,up
TBC1D8,4657.58700956499,-0.258900691694998,0.0385504151972896,-6.71589891756085,1.8691033498450798e-11,2.05166999394615e-10,chr2,101007821,101007823,down
TMOD3,28380.399295428,0.121976625521725,0.0138075814986356,8.83403263154938,1.0096817689829e-18,1.8602730181012302e-17,chr15,51908808,51908810,up
SYS1-DBNDD2,56.4710816925997,9.31491126138486,1.49620698746224,6.22568357148509,4.794608899157471e-10,4.66210660705973e-09,chr20,45409932,45410610,up
MBOAT2,18078.1460941086,-0.688595927026071,0.0186429544714935,-36.9359871622809,1.22271590961566e-298,5.29402024532759e-296,chr2,8858679,8858681,down
ALS2,8222.83845955152,0.142935628825571,0.0279094149181472,5.12141258585224,3.03255311478976e-07,2.19648723978755e-06,chr2,201760803,201760805,up
NLRP7,971.034137171809,0.274123500316554,0.0874467171913315,3.13474889762617,0.0017200127158922,0.0066018871708363,chr19_KI270938v1_alt,906222,906224,up
SC5D,15575.0697551358,-0.169646747597756,0.0189150853302019,-8.96885975591554,2.9959974201157203e-19,5.68109632449438e-18,chr11,121307510,121307512,down
NEDD8,7616.00685226453,-0.162871497243746,0.0289255114929913,-5.63072142330864,1.79457385564232e-08,1.49423198119107e-07,chr14,24217127,24217129,down
GCNT1,29031.1752458325,-0.261181584451426,0.0147762380519211,-17.6757834797788,6.44389608750203e-70,4.85222262395624e-68,chr9,76503666,76503668,down
ABCE1,40997.0334791453,0.180401987228297,0.0117909998190385,15.2999737085068,7.64875231707554e-53,4.21275980092779e-51,chr4,145127571,145127573,up
DDX54,11179.5842804186,-0.112422333096413,0.0231782552950608,-4.85033630293863,1.23252318267661e-06,8.2099738668292e-06,chr12,113158877,113158879,down
HSPA1L,2205.8908342809,0.22768770850524,0.0616174590495671,3.69518172312299,0.0002197295745733,0.0010251196883791,chr6_GL000255v2_alt,3065876,3065878,up
EMC9,776.322950888,0.293863256716309,0.0985655295668659,2.98139986674505,0.0028693386491301,0.0104204057604828,chr14,24139010,24139012,up
SORBS2,5654.12921736557,-0.286096707581394,0.0399541460117554,-7.16062627135662,8.03093169415767e-13,9.85654585171934e-12,chr4,185587627,185587629,down
MYSM1,13293.4019768736,0.13965900283907,0.0211890331186055,6.59109842612117,4.3658431614302296e-11,4.6355856510363003e-10,chr1,58659997,58659999,up
CMBL,9286.94381765892,0.304023078374751,0.0253515896946194,11.9922688098442,3.9007250919915e-33,1.3019400858430702e-31,chr5,10280453,10280455,up
FAM86C1,1651.74072801138,0.172835216311738,0.0659028190768019,2.62257698127177,0.0087267550402324,0.0276190722461123,chr11,71799645,71799647,up
TNFSF13,2383.4207084546,-0.135114045753643,0.0556766105059813,-2.42676492921795,0.0152341230541308,0.0448704225330189,chr17,7560831,7560833,down
XAB2,6663.98635465487,-0.116494413064312,0.0307389187204532,-3.7898019160576,0.0001507674635057,0.000725760485999,chr19,7619586,7619588,down
DAGLA,617.151933604266,-0.442337484075475,0.110087365394192,-4.01805858911773,5.86796087244341e-05,0.000303362872699,chr11,61744487,61744489,down
SNORD3A,10699.3455828276,0.319456742996747,0.0235904562045492,13.5417789391942,8.861656793003569e-42,3.83685123423741e-40,chr17,19188016,19188232,up
ZNF624,2844.34562815665,0.277188608339589,0.0530718581427369,5.2228924714505,1.7614968837573e-07,1.31812059179669e-06,chr17,16622288,16622290,up
LOC101927045,3275.15887313892,0.169317648331635,0.0492536979796987,3.43766367352608,0.0005867559908133,0.0025125729749473,chr14,24501560,24502197,up
FAM133DP,1316.71328984908,0.338764856103988,0.0743922623079818,4.55376467382469,5.26943003819685e-06,3.19963404773566e-05,chr2,157378491,157380509,up
MANF,12700.2421722353,0.216466944097243,0.0213724413504205,10.1283208852032,4.13692192907776e-24,1.0075344079458599e-22,chr3,51389087,51389089,up
AHI1,5706.33467402248,0.143347487287558,0.0342838013062081,4.18120167035272,2.89972528538499e-05,0.0001569375625808,chr6,135285645,135285647,up
MED7,2856.3377418974,0.122084936552586,0.0505371094375435,2.41574830676585,0.015702911679338,0.0459645604405337,chr5,157138730,157138732,up
AP1AR,13132.2718581262,0.207011292960239,0.0213232066486766,9.7082627566753,2.78035369068069e-22,6.25358917411832e-21,chr4,112268407,112268409,up
CHD7,8822.12557548578,-0.301897815528927,0.0271191248079843,-11.1322846023425,8.736713883006129e-29,2.55495608432301e-27,chr8,60865931,60865933,down
CFAP44,2294.93522520574,0.183544648065654,0.0576135096514073,3.18579182515,0.0014435843098275,0.0056309180773979,chr3,113363130,113363132,up
ZAK,8874.97650835028,0.111283981011377,0.0274090341274228,4.06012048779338,4.90473991433335e-05,0.0002558573662808,chr2,173221528,173221530,up
LOC100289580,391.192549104971,-0.379139246526447,0.1375774287357,-2.75582448378805,0.0058544402985729,0.0195361080997338,chr16,88738504,88741425,down
NSMAF,6477.93399950375,-0.177357219032259,0.0326362450262692,-5.43436350871562,5.49923722658518e-08,4.35551883388126e-07,chr8,58584106,58584108,down
SLCO5A1,3588.0049499869,0.244056774475013,0.0453939538402398,5.37641588423759,7.59831718472592e-08,5.92471085334281e-07,chr8,69672869,69672871,up
MAGI1,19497.2623255772,0.135892120387877,0.0167353384843555,8.12007002516926,4.65914776680663e-16,7.26948310722872e-15,chr3,65357076,65357078,up
RHBDL2,238.891637781386,0.431651014232314,0.177851122540865,2.42703564681259,0.0152227600554183,0.0448454282713674,chr1,38886504,38886506,up
GLTPD2,355.227573681823,-0.538130787463461,0.147923021103262,-3.63791101242993,0.0002748583514927,0.0012537948857822,chr17,4790294,4790296,down
ATP6AP1,4553.65791902321,-0.192862040938523,0.0393318974859385,-4.90345122575063,9.41673325662487e-07,6.37613472072163e-06,chrX,154435889,154435891,down
SEC22C,17147.1426068441,-0.105635408357785,0.0181345248332356,-5.82509932458689,5.707864273486841e-09,4.97030616932064e-08,chr3,42553248,42553250,down
SRSF5,19029.7858265399,-0.174671457389123,0.0194246945254157,-8.99223702903431,2.4224859132659803e-19,4.62097631359219e-18,chr14,69771459,69771461,down
GPATCH2,14796.6618664967,0.136756113872141,0.0195293467103057,7.00259542219988,2.51263636547037e-12,2.92927920931837e-11,chr1,217610160,217610162,up
B4GAT1,3135.88122900962,0.217824385364361,0.0469659102759766,4.63792533955804,3.51923856247532e-06,2.18979526839532e-05,chr11,66346049,66346051,up
GEMIN2,1684.20253625321,-0.250511511668538,0.0649396788318878,-3.85760318151631,0.0001145043469212,0.0005644463173502,chr14,39136477,39136479,down
PURA,36472.7101403929,0.124881320570383,0.0121689383813157,10.2623019902974,1.04192795154682e-24,2.59433402248566e-23,chr5,140115148,140115150,up
BMX,2486.82596917028,-0.227646140980397,0.0539807387807593,-4.21717349784659,2.4738363669888e-05,0.0001351548806598,chrX,15556145,15556147,down
AATF,7323.77246080361,0.134351422698751,0.0293918929203183,4.57103675026916,4.85317152617566e-06,2.96536199837319e-05,chr17_KI270857v1_alt,1293027,1293029,up
ATP5I,10910.8120526939,0.146465292138454,0.0230539707099865,6.35314818349309,2.10952321518827e-10,2.12136376484771e-09,chr4,674212,674338,up
ZNF202,2948.13112661009,0.133149293356819,0.0486136462241096,2.73892834005905,0.0061639807098001,0.0204421207071606,chr11,123725997,123725999,up
SMCHD1,77893.2114153609,-0.102038064318792,0.0088184887220634,-11.5709241724716,5.78560868067717e-31,1.8181508569700599e-29,chr18,2802550,2802552,down
ZFP69B,3833.95235285925,0.12252418004949,0.0432774611341592,2.83113142126493,0.0046383658313814,0.0159076343578283,chr1,40463587,40463589,up
PDS5B,24625.2484696773,-0.102610508009819,0.0153419847538959,-6.68821600697803,2.2590752620976898e-11,2.45895294066457e-10,chr13,32775050,32775052,down
RAD51C,6932.18600890508,0.185667882767844,0.030516222529926,6.08423544512324,1.1704849565912801e-09,1.09219245570191e-08,chr17,58694931,58695380,up
TIPRL,14633.0617288116,0.102778924945037,0.01955935294107,5.25472009502043,1.48249762247558e-07,1.12118827955006e-06,chr1,168192226,168192228,up
KCTD9,3207.80493596725,-0.267710902813313,0.0464970935677373,-5.75758358795716,8.5326521125509e-09,7.34392316280127e-08,chr8,25429857,25429859,down
ST3GAL3,1273.98224641008,-0.217902675868456,0.0784838940496764,-2.77639990353351,0.0054964556655395,0.0184640634609406,chr1,43930219,43930221,down
ZNRF3,3383.29395150654,0.191328710475247,0.0459261215324165,4.16601062948893,3.09976254938912e-05,0.0001668946419942,chr22,29053620,29053622,up
ZDHHC14,1554.01957131181,0.274178394355141,0.0682032004893356,4.02002240932978,5.81926058443283e-05,0.000301044854728,chr6,157673120,157673122,up
SCAF1,3401.81260281746,-0.192424666738875,0.0452325304169772,-4.25412120358962,2.09871606851527e-05,0.0001162084808523,chr19,49658397,49658399,down
TMOD2,6287.07192817795,0.155832172786324,0.0320949386430032,4.85535038778756,1.20174058616185e-06,8.02550579113316e-06,chr15,51808452,51808454,up
ACAA1,6216.33686938099,-0.262597923663822,0.032440061577875,-8.09486514177646,5.73278279578218e-16,8.8912323818763e-15,chr3,38136865,38137242,down
KLF3,7110.13650174769,-0.162996479630148,0.0304897215132753,-5.34594845542223,8.99448040074189e-08,6.96457853980943e-07,chr4,38697261,38697263,down
G2E3,7458.06917256553,0.108404733758235,0.0287344309331646,3.77264244454263,0.0001615276917871,0.0007744485179593,chr14,30616532,30616534,up
MED12L,1593.32838878205,-0.226762242825409,0.067112281452689,-3.37884866848501,0.000727900644887,0.0030524044530142,chr3,151432802,151432804,down
SNORD1C,87.2303352440329,-0.891358853284469,0.307367485523645,-2.89997769857118,0.0037318921093098,0.013118854828104,chr17,76558792,76558869,down
ACSL3,59196.5046811555,-0.123825992543519,0.0099971978768953,-12.3860699836396,3.10910314020479e-35,1.11405955508901e-33,chr2,222941652,222941654,down
ZCCHC2,6297.01170385361,-0.166732122803763,0.032590401916163,-5.11598854265963,3.12102005906822e-07,2.25479622568849e-06,chr18,62584446,62586743,down
SPAG16,1454.98806242181,0.294606999705165,0.0714736832008339,4.1218947521894,3.7576888248757e-05,0.000199492832811,chr2,213317370,213317372,up
MYCL,1906.39812672727,-0.219607648964255,0.0628056289116367,-3.49662367481788,0.0004711860241839,0.0020578247573426,chr1,39900814,39900816,down
NT5DC3,2905.40658561326,-0.556329362535697,0.0519198740640899,-10.7151523874839,8.64148316804309e-27,2.3797667515951903e-25,chr12,103777829,103777831,down
CLTB,9794.69236135406,-0.193110643357129,0.0250920944120444,-7.69607511377904,1.40309349338885e-14,1.9863776822390599e-13,chr5,176392774,176392776,down
NKX3-1,61590.0479084835,-2.27201534432367,0.011259456100455,-201.787308734377,0.0,0.0,chr8,23682904,23682921,down
THAP2,632.343153067144,0.317065795391483,0.108403360436464,2.92487054012794,0.0034459954987303,0.0122324599951515,chr12,71677106,71677108,up
ERCC2,1568.09023243584,-0.175309558350955,0.073624030107344,-2.38114591248744,0.0172588741835413,0.0496794223266589,chr19,45358860,45358862,down
SNORA25,7674.58186316286,-0.200652189726811,0.0287477522346684,-6.97975229815827,2.95700951405056e-12,3.4344938372210094e-11,chr11,93730515,93730646,down
TTC1,8674.87885000367,0.14174738867393,0.02629799304422,5.39004586530928,7.04397038165325e-08,5.51176537845528e-07,chr5,160065063,160065065,up
NAT1,4386.47572907918,-0.278194037145231,0.0395369615746181,-7.03630289394383,1.97407568781519e-12,2.33459163474775e-11,chr8,18222918,18222920,down
ITPR2,6208.27690114587,0.105720582300908,0.0323562534948274,3.2673925712014,0.0010854305268902,0.0043694745926236,chr12,26339397,26339399,up
LOC102724663,552.912849284304,-0.310636137256226,0.116192819528276,-2.67345382027356,0.0075074611807255,0.0242375305352048,chr12,81312047,81312422,down
TARDBP,12543.8342125477,-0.110184718048333,0.0235547645756615,-4.6778102024498,2.89954736133952e-06,1.83720506996744e-05,chr1,11022652,11022654,down
TNIK,1841.41312546347,0.195661185112455,0.06420556275138,3.04741796080978,0.0023081652220823,0.0085803413585969,chr3,171460007,171460408,up
FAR2P1,451.275666722545,-0.758523807708325,0.130816705286529,-5.79837113346437,6.696212966045151e-09,5.81470036221425e-08,chr2,130049816,130051131,down
ZNF454,841.235115964088,0.246949000084523,0.0935572538953855,2.63954947160653,0.0083016305784708,0.0264670721674421,chr5,178965971,178965973,up
ZCCHC7,5877.75080657366,0.127521862110735,0.0362897556551527,3.51399065131562,0.00044142834821,0.0019414626590154,chr9,37357266,37357268,up
RBM14,1506.76935861993,-0.230595576540951,0.0706433086375511,-3.26422390157383,0.0010976438580778,0.0044129416600103,chr11,66626666,66626668,down
CAPN5,764.029967222594,-0.272740835601346,0.0974193164103729,-2.79965868834926,0.0051156665151452,0.0173456371484813,chr11,77123868,77123870,down
CEP83,2852.38813641389,0.173606343639536,0.0528171160137168,3.28693341746357,0.0010128477841928,0.0041092245275454,chr12,94308813,94308815,up
RFC2,3395.57959098176,-0.115103464358748,0.0463956799654114,-2.48090909422082,0.0131047789573122,0.0393724343885167,chr7,74232106,74232108,down
BPHL,12440.6175308269,0.160231598158329,0.0217399340692182,7.37038105305031,1.70141012249517e-13,2.21552878691163e-12,chr6,3152488,3153198,up
RAPGEF2,14999.1724608837,-0.160667516555813,0.0201561951262963,-7.97112329728354,1.57238535691028e-15,2.38644309232333e-14,chr4,159358137,159358139,down
PLEKHA6,3391.49854090685,0.188335773644752,0.0463242846989853,4.0655948573962,4.79101023829436e-05,0.0002503435353144,chr1,204223470,204223472,up
WDR48,11817.9112988474,0.2179593543056,0.0233230620320024,9.34522894148846,9.16908892878874e-21,1.9132341249401602e-19,chr3,39094741,39094743,up
CCNL1,6201.16936362845,0.143168625442864,0.0325503723415013,4.39837135934465,1.09066242217968e-05,6.32446249051886e-05,chr3,157146553,157146555,up
DNMT1,19173.0680903853,-0.101390309782128,0.016871365373569,-6.00960903502026,1.8597125488269e-09,1.7061412300509e-08,chr19,10133667,10133669,down
UBR4,40858.1564783188,-0.112521188598747,0.0116358748323302,-9.67019585722145,4.0360492090784003e-22,9.01287951603223e-21,chr1,19074832,19074834,down
EIF4A1,231724.198719512,0.100643642862177,0.0062466791109972,16.1115436016225,2.1167321993080502e-58,1.29386293296528e-56,chr17,7578369,7578371,up
SMPD4,3864.81033559956,-0.315475248129479,0.0444140027885386,-7.10305823214137,1.22025956952382e-12,1.46084377190229e-11,chr2,130181530,130182750,down
GSG2,1228.8721135241,-0.209124357881548,0.0769460859414126,-2.71780371051981,0.006571681191309,0.0216239803100981,chr17,3726330,3726332,down
FBXO30,6377.83860320762,0.12610733728251,0.032632357570978,3.86448748020171,0.0001113226994596,0.0005499800052226,chr6,145800106,145800108,up
POLR2G,2410.34275647975,0.191382896877232,0.0549838707241747,3.4807097855533,0.0005000870268097,0.002173085165008,chr11,62766505,62766507,up
ZFP2,650.304060162711,0.65643416383528,0.107255278290893,6.1202970547979,9.34010715663957e-10,8.80727466730436e-09,chr5,178932697,178932699,up
LOC283683,45.0318607200347,8.98774063398665,1.50048473663121,5.98989140946901,2.09981192551868e-09,1.91402154871694e-08,chr15,22777767,22778737,up
LOC100294145,5858.01616235769,-0.150926553981048,0.0336156822368019,-4.48976620250819,7.13013899847806e-06,4.25488041995703e-05,chr6_GL000256v2_alt,4300136,4302974,down
ZNF850,3980.40704334346,0.187568718265684,0.0431775932711217,4.34412166254608,1.39834007595384e-05,7.94954822898717e-05,chr19,36747767,36747769,up
WDR5B,7370.725319731,0.128851637156241,0.029026863088803,4.43904795230681,9.03576850502558e-06,5.28284034838086e-05,chr3,122414536,122414538,up
YME1L1,33281.9550982545,0.149269296768796,0.0127978074787894,11.6636616870655,1.9545228279603801e-31,6.23009147636368e-30,chr10,27111977,27111979,up
