transcript_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
NM_001105247,0.792056,0.527679,0.872727,0.924254
NR_110886_6,0.00939,0.134719,0.03533,0.124626
NM_001105249,0.0,0.0,0.0,0.0
NM_001105248,0.0,0.115279,0.0,0.0
NM_015595_2,12.404875,12.770729,7.663273,7.476611
NR_110549,0.051366,0.058313,0.043681,0.04151
NR_110548,0.0,0.0,0.0,0.0
NM_030966_2,0.0,0.0,0.0,0.0
NM_001289025,0.0,0.0,0.0,0.0
NM_138733,0.014441,0.0,0.018454,0.003072
NR_106756,1.6e-05,1.9e-05,1.2e-05,1e-05
NM_032420,2.43065,3.504483,3.629272,4.263235
NM_005989,0.003954,0.0,0.0,0.0
NM_172246_2,0.0,0.0,0.0,0.0
NM_001282170_9,0.0,0.0,0.0,0.0
NM_001282170_2,0.0,0.0,0.0,0.0
NM_001282170_3,0.0,0.0,0.0,0.0
NM_001282170_4,0.0,0.0,0.0,0.0
NM_005118,2.00596,2.035928,3.333411,3.259049
NM_001282170_6,0.0,0.0,0.0,0.0
NM_001282170_7,0.0,0.0,0.0,0.0
NM_005119,87.614342,88.60276,79.152214,79.549583
NM_017738,3.760148,3.736804,4.120646,3.99602
NR_027621,0.0,0.0,0.0,0.0
NR_027620,0.0,0.0,0.0,0.0
NM_005988,0.0,0.0,0.0,0.0
NR_027622,0.093464,0.108265,0.068631,0.056266
NR_027624,2.306564,2.382448,2.106136,1.810776
NR_027626,0.038659,0.024874,0.024876,0.086762
NM_020880,1.083245,1.105502,1.135334,1.06644
NM_020883,2.003736,2.043828,2.083662,2.240084
NM_001289939,0.068034,0.017107,0.103212,0.010808
NM_020884,0.125735,0.13799,0.1249,0.123543
NM_020886,9.290326,9.824649,9.784201,9.795437
NM_020889,4.528883,4.685512,4.086761,4.185162
NM_020888,12.335173,12.330233,11.30715,10.925212
NM_001289930,1.322729,1.378724,1.093966,1.060947
NM_001289931,0.0,0.0,0.0,0.0
NM_001289936,6.076327,4.692779,3.173264,5.810078
NM_001289937,0.915842,0.91031,1.127645,0.966796
NM_001102575,8.034189,7.925036,8.717796,8.465259
NM_006123,0.027507,0.014225,0.014575,0.010486
NM_001287184,0.0,0.0,0.0,0.0
NM_181879,0.0,0.0,0.0,0.0
NM_001287181,0.0,0.0,0.0,0.0
NM_001287183,0.0,0.0,0.0,0.0
NM_001287182,0.0,0.0,0.0,0.0
NM_181872,0.0,0.0,0.0,0.0
NM_181873,0.017889,0.020171,0.002936,0.005009
NM_181871,0.0,0.0,0.0,0.0
NM_001287189,1.95168,2.197752,2.833244,2.422714
NM_181877,8.432365,8.393123,9.181272,9.27939
NM_181874,0.002411,0.0,0.002653,0.0
NM_014611,6.968795,6.937489,6.956964,6.950323
NM_003970_2,0.088083,0.08409,0.080378,0.088705
NM_001256873,0.043593,0.048617,0.061465,0.058541
NM_001177515,0.011408,0.052759,0.015818,0.016701
NM_001256872,0.034284,0.031899,0.038412,0.030691
NM_032423,13.866483,13.881383,14.557464,14.392182
NM_058187,0.262173,0.282033,0.23437,0.160306
NM_058186,0.209173,0.194606,0.174062,0.149362
NM_005115,2.517608,2.279826,2.455199,2.478933
NM_058182,0.390408,2.672648,3.616378,0.802919
NM_058181,1.189134,1.173066,0.197284,0.156013
NM_058180,0.246581,0.782213,0.966112,1.167814
NM_153716,0.0,0.0,0.0,0.0
NM_001198721,0.027255,0.022527,0.025344,0.015913
NR_047671,0.0,0.0,0.0,0.0
NM_005092,0.0,0.074296,0.048784,0.05219
NM_001267895,0.304649,0.270154,0.0,0.0
NM_005891,25.79756,25.82295,25.126909,24.966986
NM_001204398,0.0,0.0,0.0,0.0
NR_110459,0.0,0.0,0.0,0.0
NM_030639,1.407121,1.0694,1.071198,1.408871
NM_187841,0.0,0.0,0.0,0.111753
NM_022553_5,5.753162,5.694599,5.513367,5.45719
NM_030631,2.115273,2.056068,1.982101,1.882056
NM_030630,8.734345,8.759228,7.976606,7.842393
NM_030637,1.095172,0.591157,0.5977,1.020418
NM_030636,6.366758,6.239294,6.462289,6.510389
NM_030634,5.231678,5.374986,5.489164,5.680449
NM_021599,0.0,0.0,0.0,0.007514
NR_110458,0.001402,0.032552,0.086309,0.120774
NM_006272,0.0,0.0,0.0,0.026071
NM_001311168,4.984905,5.251535,5.893845,4.977663
NM_001270879,0.650027,0.385174,0.263603,0.284695
NM_006273,0.0,0.0,0.0,0.0
NM_001270876,0.165199,0.163189,0.137339,0.158958
NM_001270875,14.082153,11.079748,11.243945,11.878419
NM_001270873,0.0,0.0,0.0,0.0
NR_034069,12.232457,12.318441,13.38203,14.28316
NR_034068,0.0,0.0,0.0,0.0
NM_003724,1.969994,2.13324,1.875722,1.718955
NM_006274,0.026688,0.024063,0.029001,0.027778
NR_109903,0.0,0.0,0.0,0.0
NM_004126,0.0,0.0,0.0,0.0
NM_021046,0.001845,0.0,0.0,0.004213
NM_021047,19.366123,19.495581,21.251905,21.063164
NM_021044,0.0,0.0,0.0,0.018877
NM_021045,6.753078,7.489961,6.655429,6.635853
NM_173518,1.596001,1.497437,1.71672,1.673848
NM_173519,0.012793,0.005799,0.014992,0.019893
NR_034062,0.0,0.0,0.0,0.0
NM_173514,9.476795,8.974328,10.401292,10.406628
NM_173515,5.951728,5.987617,8.762949,8.481554
NM_173516,0.0,0.0,0.0,0.0
NM_173517,6.520989,5.903766,6.60747,7.483968
NM_173510,26.670113,26.364103,23.67436,24.96867
NM_006278,0.379958,0.359254,0.081315,0.395395
NM_173512,0.0,0.0,0.0,0.0
NM_021049,0.0,0.0,0.0,0.0
NM_001193388,0.7396,1.03969,0.991542,0.519182
NM_001242614,0.021324,0.026822,0.011904,0.015075
NM_001002034,0.046053,0.044884,0.035867,0.041305
NM_032428,0.287721,0.271311,0.236031,0.255605
NM_001172624,7.607392,1.811453,6.672101,6.057777
NM_001199099,0.013225,0.027749,0.073175,0.113848
NM_001199098,0.013103,0.029257,0.019823,0.112259
NM_201552,0.145392,0.099002,0.082147,0.213941
NM_201553,0.129293,0.024392,0.112844,0.167563
NM_201554,0.222997,0.165302,0.520101,1.200755
NM_001002036,0.018678,0.0,0.059914,0.096776
NM_032470_10,0.0,0.0,0.0,0.0
NM_201557,0.0,0.0,0.0,0.0
NM_001199091,0.0,0.0,0.0,0.0
NM_201559,30.717447,25.527666,24.598318,25.061422
NM_001243936,0.855617,1.230587,1.14614,0.807709
NM_001199092,0.0,0.0,0.0,0.0
NM_001199097,0.0,0.0,0.0,0.0
NM_001199096,0.021637,0.0,0.235947,0.0
NR_024549,2.648774,2.749755,3.280463,2.663105
NM_175913,0.0,0.0,0.0,0.0
NM_175910,0.612704,0.764022,0.890587,0.939849
NM_175911,0.0,0.0,0.0,0.0
NM_175914,0.0,0.0,0.0,0.0
NM_003370,9.011545,8.887437,9.544618,9.611607
NR_024540,2.912868,2.821982,2.87067,2.983416
NM_175918,0.943384,0.950146,0.798875,0.78389
NM_003373,37.098061,37.371994,33.509125,34.179302
NM_001193637,0.0,0.036595,0.0,0.216663
NM_003375,64.150055,69.916832,68.734352,62.643303
NM_001193635,0.037675,0.055276,0.092701,0.067756
NM_003377,0.510905,1.229,1.807611,1.607714
NR_046769,0.0,0.0,0.0,0.0
NR_046768,0.0,0.0,0.0,0.0
NM_001042522,0.188429,0.195526,0.145716,0.136483
NM_001042520,0.0,0.153096,0.0,0.0
NM_001042521,0.0,0.0,0.0,0.0
NM_001040875,0.117008,0.061167,0.251419,0.167681
NR_046762,0.459431,0.464255,0.413136,0.395374
NM_031309,0.043055,0.046273,0.019004,0.034837
NR_046764,0.0,0.0,0.0,0.0
NM_001042529,4.998309,5.412509,4.325821,4.518199
NR_109900,0.0,0.0,0.0,0.0
NM_017733,0.0,2.35321,3.040348,1.408995
NM_001103184_2,0.0,0.0,0.0,0.0
NM_001161531_2,0.0,0.0,0.0,0.0
NM_005193,0.0,0.0,0.0,0.0
NM_198141,2.179259,2.106426,2.128785,2.054245
NM_004444,13.058266,13.287814,13.019331,12.804891
NM_144668,0.658408,0.873165,0.905689,1.028099
NM_144669,0.013928,0.0,0.0,0.0
NM_198147,2.232599,2.108683,2.436143,2.462667
NM_198148,0.011535,0.010585,0.0,0.0
NM_198149,1.884631,2.046902,2.336016,1.61015
NM_144666,0.282546,0.293685,0.280825,0.265719
NM_144660,1.45701,1.150818,1.139585,1.17995
NM_144661,0.0,0.0,0.0,0.0
NM_144662,0.0,0.0,0.0,0.0
NM_144663,0.0,0.0,0.0,0.0
NM_001080956,0.0,0.0,0.0,0.0
NM_001293557,0.0,0.0,0.0,0.0
NR_073169,0.0,0.01157,0.019052,0.029621
NM_020319,7.144406,7.169749,7.900474,7.649436
NM_020318,0.014036,0.020187,0.028405,0.023046
NM_001197293,2.929008,3.275066,1.567605,1.620499
NM_001197295,0.0,0.0,0.0,0.0
NM_001197294,0.438442,0.625718,0.618518,0.528224
NM_001197297,0.859327,0.738816,0.639596,2.918104
NM_001277059,0.0,0.0,0.0,0.0
NM_020311,38.876831,39.131081,40.101963,40.31181
NM_020310,0.667404,0.602891,0.691322,0.60626
NM_020313,12.046521,12.350998,13.229758,13.436975
NM_020312,32.087902,31.251308,30.657322,31.829781
NM_020315,3.071455,3.075435,2.549459,2.399015
NM_020314,18.697958,18.773685,17.772249,17.595625
NM_020317,8.267821,8.524674,9.17741,9.336565
NM_001282171_27,0.0,0.0,0.0,0.0
NM_001291833_2,0.0,0.0,0.0,0.0
NM_001291833_3,0.0,0.0,0.0,0.0
NM_001113361,5.060629,10.687795,4.651551,5.271008
NM_001291833_7,0.0,0.0,0.0,0.0
NM_001113363,5.007326,5.946613,4.728508,4.321444
NM_001291833_5,0.0,0.0,0.0,0.0
NM_005191,0.056928,0.054613,0.041515,0.04617
NM_001033930,37.337872,36.031025,38.824337,41.099796
NM_052893,2.410958,2.413296,2.500029,1.496304
NR_031650,3.568355,4.133818,2.76642,2.394973
NM_052891,0.0,0.0,0.0,0.0
NR_130756_2,1.455764,4.788224,4.804265,1.367789
NM_201437,10.081618,16.022007,11.199996,10.861318
NM_003410,5.146148,5.21006,7.439588,8.046255
NR_120682,1.170875,1.411143,1.156691,1.651265
NM_001199659,0.395182,0.031944,0.325949,0.397697
NM_001282765,0.0,0.0,0.150933,0.070939
NR_120685,0.623889,0.751307,0.620102,0.50014
NM_001267048,0.0,0.545633,0.321652,0.113599
NM_052896,0.0,0.0,0.0,0.0
NM_201434,0.499848,0.570569,0.512392,0.437301
NM_022784,0.019668,0.005651,0.039675,0.023478
NM_001278444,0.0,0.0,0.0,0.0
NM_001278445,0.0,0.0,0.0,0.0
NM_001278442,1.137717,0.937062,1.414753,1.128489
NM_001278443,0.0,0.0,0.0,0.016686
NM_001278441,0.109942,0.111329,0.164599,0.170736
NM_001242328_8,0.0,0.0,0.0,0.0
NM_001303618,0.0,0.0,0.0,0.0
NM_001303619,0.0,0.0,0.0,0.0
NM_201431,0.0,0.0,0.0,0.0
NM_021723,0.032466,1.333231,1.507856,0.00474
NR_110457,0.280088,0.158661,0.167864,0.238968
NM_032965,0.0,0.0,0.0,0.0
NM_001242328_3,0.0,0.0,0.0,0.0
NM_201430,5.637866,5.834431,8.285926,8.978428
NM_001242328_5,0.0,0.0,0.0,0.0
NM_001242328_4,0.0,0.0,0.0,0.0
NM_001303614,0.505567,0.556218,0.24783,0.260325
NM_001242328_6,0.0,0.0,0.0,0.0
NR_073534,0.520526,0.00226,0.432575,0.729078
NM_022788,0.016542,0.029822,0.007692,0.0
NR_073536,0.040556,0.076709,0.040086,0.035102
NR_073537,0.0,1.908417,0.0,0.149626
NM_022789,0.036817,0.057945,0.012826,0.023292
NM_001256512_2,11.843575,11.169828,10.340433,10.352515
NM_001477_2,0.082499,0.271953,0.33086,0.186661
NM_003412,0.0,0.0,0.0,0.0
NM_018217,1.595361,1.876827,1.495725,1.928991
NM_018216,3.666717,3.628644,3.813644,3.907174
NM_018215,0.0,0.005498,0.0,0.0
NM_018214,6.678304,6.707021,6.379931,6.22045
NM_017671,2.132506,2.223701,2.273058,2.212867
NM_018212,8.950993,12.998675,14.15752,13.940065
NM_018211,6.912696,7.016622,6.350545,6.693554
NM_018210,0.61658,0.678801,0.676441,0.570763
NR_110418,0.0,0.0,0.0,0.0
NM_018219,1.053771,0.864815,0.933228,0.991417
NM_018218,26.736874,26.709986,27.169695,26.780355
NM_152357,5.813389,5.617223,6.264036,6.274611
NR_132749,0.15337,0.003824,0.145529,0.169004
NM_152356,2.375658,2.249629,2.681032,2.414909
NM_001267045,0.311987,0.318844,0.252413,0.456219
NM_152355,8.006685,8.09877,8.376847,8.419851
NR_023378_9,0.0,0.0,0.0,0.0
NM_001221,0.807422,1.174491,0.936047,1.045867
NM_001039481,0.063217,0.065065,0.044613,0.043807
NR_110413,0.038299,0.025316,0.059809,0.048391
NM_001281971_6,0.0,0.0,0.0,0.0
NR_109798,0.508274,0.25446,0.370369,0.614127
NM_032667,9.006102,7.722254,10.628611,9.205963
NM_001291951,0.0,0.002871,0.0,0.0
NM_001291950,0.0,0.0,0.0,0.0
NM_001291953,0.008461,0.006888,0.635744,0.668251
NM_001291952,0.002346,0.0,0.003646,0.0
NM_032569,13.687087,15.044788,31.070633,13.541667
NM_001291954,0.0,0.315315,0.0,0.0
NM_001256347,0.0,0.0,0.0,0.0
NM_001256346,0.0,0.0,0.0,0.0
NM_032565,9.613368,9.582912,6.686364,6.971014
NM_001261386,0.050666,0.159193,0.184321,0.134626
NM_001261385,0.01373,0.054956,0.022614,0.058114
NM_001261384,0.300695,0.553484,0.649914,0.352887
NM_001261383,2.346437,2.290899,1.892562,2.800533
NM_001261382,7.104429,7.307002,7.254035,7.088682
NR_110954,0.039534,0.094654,0.073974,0.047501
NM_001261380,0.0,0.0,0.0,0.0
NM_001271643,0.022027,0.110371,0.030383,0.035497
NM_001271641,13.505811,20.329998,18.26585,14.481297
NM_001271640,1.034699,0.97861,1.008379,1.048557
NM_001271644,0.013434,0.136823,0.004663,0.006926
NM_001271649,0.571047,0.480193,0.636241,0.399047
NM_138272_2,0.0,0.021626,0.001891,0.0
NM_138272_5,0.0,0.019888,0.002746,0.0
NM_138272_4,0.0,0.0,0.003316,0.0
NM_138272_7,0.0,0.019621,0.002735,0.0
NM_138272_6,0.0,0.021318,0.0,0.0
NM_003416,8.336423,4.703501,4.427729,3.552437
NM_033382,0.87545,0.636303,0.895874,0.675857
NM_001134335,36.484447,51.289001,40.262619,39.827316
NM_033380,0.00856,0.018914,0.013615,0.011781
NM_033386,3.611269,3.369991,3.284251,3.257774
NM_001128848,0.398999,1.143275,0.159706,0.192366
NM_012351,0.0,0.0,0.0,0.0
NM_033388,1.013423,1.006737,0.830273,0.870706
NM_033389,0.708948,0.651966,2.036081,4.616299
NM_001300884,0.965403,0.389328,1.403657,0.907822
NR_030533_2,0.0,0.0,0.007474,0.0
NR_028350,1.090005,1.052572,1.060365,1.050596
NM_001167602_2,0.0,0.0,0.008791,0.007539
NR_028351,0.0,0.0,0.0,0.0
NM_032389,4.281527,4.140817,11.161773,4.946361
NM_005001,20.266836,20.642321,19.513557,18.295647
NM_001195101,5.045468,0.315612,0.311635,0.227813
NM_001195100,0.425463,0.156972,0.234031,0.097157
NM_005004,39.762928,41.294556,38.758804,40.568943
NM_001195106,0.0,5.8e-05,0.0,0.0
NM_005006,37.209789,40.494427,34.268917,47.424618
NM_005007,0.191335,0.184238,0.241265,0.251679
NR_002439,7.373548,7.773834,7.558881,6.829035
NM_005009,0.0,0.0,0.0,0.420258
NM_032383,7.069649,6.511709,7.054915,7.634489
NM_032382,14.618684,15.222252,14.83598,14.876864
NM_032385,0.694868,0.770336,0.567871,0.544902
NM_213611,26.915594,26.537653,31.096766,27.718855
NM_032387,0.063568,0.108771,0.094906,0.145028
NM_213613,1.580283,1.491134,1.351122,1.343263
NM_177424,17.090134,17.102865,16.410273,16.175829
NM_080474,0.0,0.0,0.0,0.0
NM_080475,0.0,0.0,0.0,0.0
NM_080473,0.0,0.0,0.0,0.012163
NM_177422,0.045396,0.79253,0.705163,0.630195
NM_177423,1.810398,2.364301,3.453003,4.861947
NR_033231,0.095329,0.023573,0.071774,0.070109
NM_001142576,0.0,0.0,0.0,0.007075
NM_001789,2.842032,3.090353,2.476902,2.129275
NM_001788,0.0,0.0,0.0,0.0
NR_046929_2,0.0,0.0,0.0,0.0
NM_001783,0.023501,0.0,0.0,0.033025
NM_004991,0.549067,0.48061,0.406847,0.579858
NM_001781,0.0,0.0,0.0,0.0
NM_001780,150.17598,188.505264,170.493973,151.182053
NM_001787,0.955975,0.442387,1.177242,0.934839
NM_001786,19.319866,19.631065,17.894133,17.387051
NM_001785,0.0,0.0,0.0,0.0
NM_001784,1.652012,1.483999,2.730396,3.34727
NM_174887,0.752916,0.634798,0.084773,0.093886
NM_174886,0.007888,0.0,0.009368,0.0
NM_001129728,0.207858,0.220364,0.0,0.0
NM_001129729,0.102256,0.0,0.0,0.0
NM_174881,2.285839,1.849865,2.191898,2.149856
NM_001300889,0.0,0.0,0.0,0.0
NM_174889,39.898804,39.096104,43.93457,43.259285
NM_020786,6.763869,7.14937,7.094255,7.173143
NM_006890_2,0.0,0.0,0.0,0.0
NR_102390_2,0.011967,0.0,0.011631,0.0
NM_001206842,0.0,0.0,0.0,0.0
NM_001011885,4.771501,10.843681,4.579644,6.342101
NM_206840,11.86608,10.262399,9.094737,9.159905
NM_001011880,0.196531,0.127655,0.154035,0.182025
NR_038268,0.0,0.0,0.0,0.0
NM_002885,0.054606,0.036658,0.221655,0.0
NM_020785,0.220434,0.251983,0.360884,0.325345
NR_038904,0.0,0.0,0.0,0.0
NM_002884,7.521563,6.083642,7.483315,7.497951
NR_045104,15.107078,4.160137,18.869555,18.382305
NR_045105,6.892336,13.529511,4.922172,5.028536
NR_045106,5.567789,7.757246,3.151222,2.894485
NM_001257362,0.006958,0.006154,0.006935,0.009352
NM_001206846,0.036735,0.366991,1.461297,0.822039
NM_004663,51.212151,51.21167,49.718594,66.538765
NM_004662,0.0,0.0,0.0,0.0
NM_001300732,0.0,0.012174,0.0,0.0
NM_001300733,2.247674,9.060209,5.898295,8.838579
NM_001300734,0.402663,0.323355,0.331001,0.11155
NM_001206845,0.0,0.0,0.0,0.0
NM_025228,0.01453,0.003079,0.0,0.012715
NM_004664,9.607487,9.897893,10.190991,10.682878
NM_001300738,0.0,0.0,0.0,0.0
NM_001300739,0.57541,0.514354,0.600057,0.592153
NM_025224,1.684595,1.550083,1.573682,1.595853
NM_001017390,0.0,0.0,0.0,0.0
NM_025222,42.637932,42.510319,41.882263,43.08865
NM_001017396,0.583715,0.287377,1.328881,0.674176
NM_025220,0.013743,0.0,0.012906,0.0
NM_025221,0.0,0.0,0.0,0.0
NM_002931_3,0.85542,0.925746,0.95031,0.900393
NM_002931_2,0.818761,0.897807,0.900785,0.859974
NM_002931_6,0.91575,0.971319,0.972901,0.898518
NM_002931_5,0.862705,0.944683,0.964792,0.900967
NM_002931_4,0.910347,0.965635,0.950794,0.882546
NM_001286475_8,0.0,0.0,0.0,0.0
NM_000784,0.0,0.0,0.0,0.0
NM_000785,0.096976,0.076433,0.062572,0.082618
NM_000786,26.810106,28.973606,29.361835,30.448622
NM_000787,0.0,0.0,0.0,0.003762
NM_000780,0.024397,0.010743,0.033354,0.037702
NM_000781,0.0,0.0,0.0,0.0
NM_000782,0.0,0.0,0.0,0.0
NM_000783,0.0,0.0,0.0,0.0
NM_000788,13.256749,13.263111,11.455765,11.446507
NM_000789,0.0,0.0,0.0,0.015316
NM_001201451,0.0,0.0,0.0,0.0
NM_016283_2,5.062237,5.556364,5.734818,5.186834
NM_016434,1.590863,1.234796,2.101026,0.0
NR_120544,0.0,0.0,0.0,0.0
NR_002433,14.012481,12.406448,12.868952,13.247601
NR_029462_3,0.0,0.0,0.0,0.0
NM_022876,0.070451,0.096508,0.02827,0.011265
NR_108073,0.0,0.0,0.0,0.0
NR_102391,0.002778,0.0,0.0,0.0
NR_102390,0.011112,0.0,0.010066,0.0
NM_001201450,0.0,0.0,0.0,0.0
NM_001164189,3.817331,0.0,1.79013,0.0
NM_001252024_2,0.0,0.0,0.0,0.0
NR_131919,0.0,0.0,0.0,0.0
NM_022875,1.174855,0.419532,0.807338,1.425421
NM_016309,13.199253,13.421304,12.685486,13.252459
NM_016308,44.414215,46.282394,42.098709,42.235428
NM_001276457,2.237066,1.961364,2.650948,2.056988
NM_001135686,0.0,0.0,0.0,0.0
NM_016305,12.782395,13.06043,13.064459,13.101751
NM_016304,85.205078,85.105629,86.596375,88.09243
NM_001276453,20.497448,26.603443,26.913033,21.710102
NM_016302,15.345935,15.464778,15.698879,16.469099
NM_001276451,0.0,0.0,0.0,0.0
NM_198202,0.25199,0.10211,0.214383,0.204465
NM_015962,7.822169,7.626975,7.565857,7.75911
NM_015963,9.279007,8.956751,8.026751,8.25209
NM_015960,2.41904,2.689906,2.037939,2.1612
NM_015966,108.718948,105.535599,98.17186,101.738708
NM_015967,0.0,0.009926,0.004243,0.010513
NM_015964,0.0,0.0,0.0,0.0
NM_015965,150.843964,151.069611,142.951248,140.352844
NM_015969,53.36377,53.095543,60.024837,60.977745
NM_000696,64.033722,64.73835,61.87236,62.161606
NR_002435,1.539061,1.251251,1.257577,1.198091
NM_001015508,0.0,0.0,0.0,0.0
NM_001015509,2.247108,2.458368,2.259938,2.390762
NM_000697,0.231024,0.268768,0.234089,0.276236
NM_138447,4.980538,5.211488,4.680567,4.957357
NM_138446,10.917838,11.70778,11.431086,11.983794
NM_138445,0.0,0.0,0.254375,0.0
NM_138444,0.028616,0.030852,0.029168,0.022373
NM_138443,3.875551,3.989061,3.772326,3.163287
NM_001161353,0.005439,0.0016,0.001661,0.010528
NM_138441,0.010901,0.0,0.006299,0.0
NM_138440,1.058624,1.076204,1.381239,1.48325
NM_001202469,1.100015,1.090431,1.41273,1.233137
NM_000695,3.10651,3.064866,2.770465,2.935557
NR_029519,0.071228,0.028656,0.149596,0.040418
NR_029518,0.181273,0.1317,0.020954,0.010254
NR_110207,0.055064,0.070979,0.074772,0.079867
NR_031594,0.159405,0.070776,0.191893,0.339474
NR_029514,4.580811,3.904599,3.257015,4.096619
NR_031596,0.060879,0.182413,0.0,0.133321
NR_029516,0.011905,0.0,0.014144,0.0
NR_031590,0.0,0.0,0.0,0.0
NR_031591,0.240117,0.172274,0.052892,0.0
NR_031592,6.6e-05,6.4e-05,7.5e-05,6.2e-05
NR_031593,0.000162,0.000136,0.000165,0.000153
NM_007313,7.868214,7.40697,6.774041,6.766922
NM_007310,14.943306,8.502124,10.108918,12.259841
NR_105012,0.0,0.0,0.0,0.0
NR_105015,0.0,0.0,0.0,0.0
NM_007317,12.23491,9.702432,8.140088,11.158829
NM_007314,2.851255,0.058509,2.633423,3.068306
NM_007315,15.008153,14.838466,14.8301,15.229688
NR_105019,6.356152,6.624242,6.801301,6.741926
NR_047676,20.885374,33.836426,4.607472,27.13896
NM_007318,8.19318,8.601576,7.85859,8.158694
NM_001253701,6.858086,8.188264,7.364126,7.290858
NM_001164459,0.132593,0.053858,0.001029,0.019866
NM_001164458,5.103349,5.044909,4.809274,4.75603
NR_075098,1.756699,1.608055,0.0,1.260546
NM_022160,0.0,0.0,0.0,0.0
NR_110201,0.0,0.0,0.0,0.0
NR_075091,0.035863,0.04856,0.033884,0.027096
NR_075090,0.0,0.0,0.0,0.0
NR_075093,0.0,0.0,0.0,0.0
NR_075092,0.0,0.0,0.0,0.0
NM_001308253,1.472397,1.821958,2.392755,2.289777
NM_001308251,0.363431,0.357362,0.246256,0.470965
NM_001308257,0.375179,0.249609,0.253221,0.352154
NM_001308256,0.0,0.0,0.118109,0.0
NM_001308166,0.13648,0.106377,0.072105,0.191998
NM_000547_2,0.098022,0.06949,0.059382,0.05166
NM_001308259,0.0,0.0,0.0,0.0
NM_001308258,3.258386,3.720449,3.144784,2.711665
NM_002926,1.80411,1.75018,2.357752,1.091403
NM_001257282,1.141918,1.376536,3.65228,1.93589
NM_001257281,0.548752,1.827383,0.584417,0.614388
NM_002925,0.251521,0.011089,0.370758,0.061151
NM_002922,0.0,0.0,0.0,0.0
NM_002923,3.936509,4.566762,3.483587,3.284191
NM_002921,0.0,0.0,0.007192,0.0
NR_120545,0.0,0.0,0.0,0.0
NM_002928,0.499273,0.481292,0.483106,0.499745
NM_002929,1.467983,1.562822,1.393747,1.276976
NM_001122979,0.0,0.0,0.0,0.0
NM_001080522,4.877098,4.684379,4.464595,4.497824
NM_001080523,0.0,0.015016,0.0,0.0
NM_001080524,0.019425,0.033042,0.010678,0.0
NR_110208,0.076203,0.074713,0.047532,0.028317
NM_001080526,0.0,0.0,0.0,0.0
NM_001080527,0.0,0.0,0.0,0.0
NM_001080528,0.0,0.034155,0.0,0.0
NR_106971_4,0.0,0.00619,0.008455,0.007499
NR_106971_7,0.0,0.0,0.00148,0.0
NR_110209,0.0,0.0,0.0,0.0
NR_106971_3,0.0,0.004532,0.00745,0.004306
NR_106971_2,0.0,0.0,0.005747,0.0
NR_026778,3.13254,3.656105,2.913435,3.169189
NR_026779,0.261212,0.224054,0.269681,0.279869
NR_110427,0.0,0.0,0.0,0.0
NR_026770,0.0,0.013025,0.0136,0.010619
NR_002438,0.121211,0.204719,0.177368,0.162186
NR_026772,0.0,0.0,0.0,0.0
NR_026773,0.0,0.0,0.0,0.0
NR_026774,0.030134,0.0,0.0,0.0
NR_026775,0.675084,0.697466,0.469419,0.717948
NR_026776,2.130369,2.120468,2.193254,2.318151
NR_026777,2.281785,2.233294,2.211246,2.39732
NM_001163151,2.7133,3.320681,1.794119,8.34906
NM_001163150,6.706433,8.214023,4.558946,34.416561
NM_001163152,9.838311,11.03336,6.003819,4.17871
NM_001030287,0.0,0.0,0.0,0.0
NM_020438,7.621769,6.629345,6.520205,6.261582
NM_001030288,0.003481,0.001684,0.001976,0.001454
NM_025241,26.302862,25.373751,23.36812,22.983418
NM_001160109,0.0,0.0,0.0,0.0
NM_001007214,1.388265,1.361194,1.485728,1.669999
NM_001672,0.0,0.152744,0.0,0.113959
NM_001004458,0.0,0.0,0.0,0.0
NM_001010895,0.52473,0.475557,0.530987,0.45667
NM_001001323,0.273644,0.230207,0.369374,0.326969
NM_133272_8,0.0,0.0,0.0,0.0
NM_133272_9,0.0,0.0,0.0,0.0
NM_001001329,13.288932,0.291419,11.355974,0.089143
NM_133272_5,0.0,0.0,0.0,0.0
NM_133272_6,0.0,0.0,0.0,0.0
NM_133272_7,0.0,0.0,0.0,0.0
NM_133272_2,0.0,0.0,0.0,0.0
NM_133272_3,0.0,0.0,0.0,0.0
NM_152447,0.0,0.0,0.0,0.0
NM_152446,2.849156,2.99271,2.986213,2.994096
NM_152445,2.775628,2.587998,2.807163,2.859571
NM_152444,0.831442,0.991049,0.902802,0.831368
NM_152443,0.804228,0.874577,0.888545,0.786522
NM_152442,0.002622,0.0,0.0,0.020006
NM_152441,3.696433,3.840918,3.689272,3.513441
NM_152440,4.107316,4.227383,4.586325,4.225475
NM_152449,0.056768,0.08939,0.074311,0.135989
NM_152448,0.0,0.0,0.0,0.0
NM_001281932,7.838009,8.811425,0.015599,8.110437
NM_001281933,0.06089,0.114674,0.03716,0.040491
NR_104054,0.031671,0.024264,0.029383,0.034563
NM_001171988,4.00316,4.28396,4.588493,4.801153
NR_104050,0.265533,0.324553,0.140095,0.147573
NR_104051,2.954892,2.67551,1.834945,2.115642
NM_001010892,0.087717,0.086322,0.087887,0.073701
NR_104058,0.0,0.0,0.0,0.0
NR_104059,0.0,0.0,0.0,0.0
NM_001257139,0.0,0.0,0.0,0.0
